Taxa	BM	CB	Det_scr	Earliest_Year_CDBN	GHmode	CT	DF	DM	HB	PH	RU	SA	SF
CDBN_099_4533	NA	0.0976590414280634	2	1985	2	-0.183235499366262	-1.84691312721972	-5.94366625249014	0.104877633187477	-2.43333049934743	4.52148735570779	-0.140307374521627	-1.25823528981255
CDBN_101_79146	NA	0.260103269539205	2	1986	2	-0.0839114860097419	-1.27827517355168	-3.98723939541873	0.166641259987985	-1.75317631249183	3.96335605276587	-0.10996238303771	-0.473892450476401
CDBN_102_83B16	NA	-0.290395967639688	2	1986	2	-0.0737456961377459	4.29107572154392	8.29040595372863	-0.136843510047672	1.05522043211391	-1.27985312344334	-0.0112620427713772	2.94083648616317
CDBN_110_ISB_459	NA	0.261908731997899	2	1985	3	-0.137913900444312	-1.69091517878713	0.927534535171859	0.164048855075849	-2.78937767235921	4.03360901236028	-0.0319173077685165	1.73378951183881
CDBN_282_Kamiakin	NA	0.129164626300739	1	1985	1	-0.0252700375053107	-0.0379696985230418	2.67386011794872	0.0204389268742586	0.352101393939936	-1.34213583168902	0.0789668278943733	1.02824558455311
CDBN_283_Kardinal	NA	0.144278001091879	1	1986	1	-0.0205723803300264	0.0711652421274538	0.762668796736061	-0.00614120052774555	-0.430323892316573	-1.30696091968727	0.0452242408998924	1.42555316183068
CDBN_057_Linden	NA	0.165823144874623	1	1986	1	0.203697104674126	-0.312549515459068	3.0721161278125	-0.0275332747677343	1.74079482987594	-1.18448193602822	0.0110424663792121	5.56224870623018
CDBN_117_Agate	NA	1.01728715423722	1	1981	1	NA	-1.38961685230537	-2.10944768084554	0.432945331860294	NA	-0.527449867057703	NA	-0.827109876831272
CDBN_118_Amber	NA	0.444384224764252	1	1981	2	NA	-0.871618650202332	-1.43493945357346	0.385921796982717	NA	3.58672498905279	NA	-0.58595610316645
CDBN_106_D77196	NA	-0.238878135995388	2	1985	2	NA	3.42495992155794	6.53466597900857	-0.136638018410033	0.0961314119872254	NA	-0.0267275561031844	1.5577430144431
CDBN_107_D79054	NA	0.596522572564321	2	1985	2	NA	1.05024791109065	-0.6686184665332	-0.259619650421888	-2.90689197644106	NA	-0.0425193858448886	-1.33749677137667
CDBN_260_Gala	NA	0.0906027808957762	2	1981	3	NA	-2.57688949972874	-4.05687934590688	0.299144264974519	NA	3.78624302962116	NA	-0.244203266654241
CDBN_202_Nodak	NA	0.233938923765176	2	1982	3	NA	-1.80425046971849	-6.53986573923875	0.151449654230396	NA	0.198306746620243	NA	-1.14791070438889
CDBN_131_Opal	NA	0.258010181082673	2	1981	2	NA	2.46328461267412	-1.08404645085823	-0.116383440848904	NA	-0.499767341764957	NA	-0.182806933294351
CDBN_151_Zircon	NA	-0.248266065125787	2	1981	2	NA	2.23294251486473	4.39250871483663	-0.446379183257215	NA	-1.73140969170716	NA	1.76213300913555
CDBN_122_Ebony	NA	-0.595017601856937	2	1981	2	NA	4.91238050600697	0.718064555859076	0.187542696519458	NA	-1.86720225453182	NA	-0.264544101835221
CDBN_191_Garnet	NA	0.20821110230947	2	1981	2.5	NA	NA	-4.5570786030744	0.254397541862089	NA	3.95729522605767	NA	NA
CDBN_176_Sapphire	NA	-0.188060085970593	2	1981	3	NA	NA	0.328080914598454	-0.172458931485629	NA	NA	NA	NA
CDBN_114_UI60	NA	-0.0366619675570455	2	1981	NA	NA	NA	0.545507026423938	-0.071002317366722	NA	NA	NA	NA
CDBN_233_Star	NA	-0.208043878376011	2	1981	3	NA	NA	0.120285204982545	-0.146457341531509	NA	NA	NA	NA
CDBN_339_Dynasty	NA	NA	NA	2015	NA	NA	-1.02930100680671	0.0809871026691233	NA	-3.23050035448059	-0.920108644198065	-0.0540416579372624	1.38118726622882
CDBN_229_6R_42	NA	NA	2	1985	3	NA	0.417822174882286	0.582020768237238	0.00755855919230465	NA	NA	NA	-0.308989538869982
CDBN_103_CO_12601	NA	NA	2	1985	2	NA	-2.6491661201962	-5.55759141026118	0.0305746569177952	-1.55503739073585	NA	-0.0913550368554696	0.351767720183835
CDBN_104_D76125	NA	NA	2	1985	2	NA	-0.416127650373437	-5.47185140244934	-0.220382962442783	-4.12620002479236	NA	-0.051697369214236	-2.45453198190501
CDBN_156_K42	NA	NA	1	1985	1	NA	-1.83012695500581	1.06494038089414	-0.162361102573283	NA	NA	NA	1.68740640653602
CDBN_130_Monument	NA	NA	2	1985	2	NA	1.0294672615869	-1.24207237730443	-0.204826522148139	0.724470722792524	NA	-0.0354181043981149	1.11582112095991
CDBN_162_RoyalRed	NA	NA	1	1985	1	NA	-0.752482165459986	3.18270554920547	NA	NA	NA	NA	2.08409859276646
CDBN_292_White_Kidney	NA	NA	1	1985	1	NA	-1.88633435755428	2.87856645879727	NA	NA	NA	NA	3.08336879886985
CDBN_256_Emerson	NA	NA	2	1982	3	NA	NA	NA	-0.316212242730748	NA	NA	NA	NA
CDBN_205_Pindak	NA	NA	2	1982	3	NA	NA	NA	-0.196943603818116	NA	NA	NA	NA
